Member_number,Date,productId,items,productName,price,Category,amount,Transactions_id,Year,Month,Cluster,ClusterName,Recency,Frequency,Monetary
4891,2015-09-05,2,1,whole milk,1.8,Dairy,1.8,14595,2015,9,0,Loyal Customers,85,5,111.1
3962,2015-09-20,19,3,sausage,3.1,Fresh Food,9.3,11050,2015,9,5,Regular Customers,101,5,119.65
4964,2015-07-18,9,2,frankfurter,5.5,Fresh Food,11.0,14853,2015,7,0,Loyal Customers,30,2,23.15
2914,2015-11-30,57,1,meat,8.5,Fresh Food,8.5,7132,2015,11,0,Loyal Customers,30,4,67.1
2808,2015-05-05,22,2,root vegetables,1.8,Fresh Food,3.6,6761,2015,5,4,Potential Customers,239,3,14.8
1085,2015-08-15,22,2,root vegetables,1.8,Fresh Food,3.6,300,2015,8,5,Regular Customers,137,3,31.74
3808,2015-08-18,2,2,whole milk,1.8,Dairy,3.6,10470,2015,8,5,Regular Customers,134,5,76.0
4149,2015-01-07,7,3,citrus fruit,1.5,Fresh Food,4.5,11718,2015,1,4,Potential Customers,285,4,52.8
2331,2015-06-05,7,3,citrus fruit,1.5,Fresh Food,4.5,4950,2015,6,0,Loyal Customers,32,6,82.22
4475,2015-04-03,4,1,other vegetables,0.8,Fresh Food,0.8,12995,2015,4,4,Potential Customers,271,2,62.1
2761,2015-04-25,7,1,citrus fruit,1.5,Fresh Food,1.5,6576,2015,4,4,Potential Customers,249,6,99.18
2620,2015-12-14,19,3,sausage,3.1,Fresh Food,9.3,6043,2015,12,0,Loyal Customers,16,4,53.55
3206,2015-10-13,9,2,frankfurter,5.5,Fresh Food,11.0,8223,2015,10,0,Loyal Customers,78,6,115.91
1226,2015-04-13,59,1,hard cheese,4.5,Dairy,4.5,820,2015,4,0,Loyal Customers,48,2,84.55
1395,2015-03-07,60,3,cream cheese,6.3,Dairy,18.9,1437,2015,3,2,Diamond Customers,79,8,174.64
2465,2015-06-07,30,3,turkey,12.5,Fresh Food,37.5,5458,2015,6,0,Loyal Customers,3,2,124.3
3572,2015-07-09,23,3,pork,7.2,Fresh Food,21.6,9571,2015,7,5,Regular Customers,174,2,100.4
4387,2015-05-08,2,2,whole milk,1.8,Dairy,3.6,12667,2015,5,5,Regular Customers,105,8,115.2
1555,2015-03-27,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,2027,2015,3,4,Potential Customers,278,1,37.2
1181,2015-11-16,19,3,sausage,3.1,Fresh Food,9.3,665,2015,11,0,Loyal Customers,44,3,38.2
2814,2015-05-11,58,3,ice cream,1.8,Frozen & Processed Food,5.4,6786,2015,5,2,Diamond Customers,70,7,152.42
2794,2015-09-16,61,3,liquor,8.5,Beverages,25.5,6697,2015,9,2,Diamond Customers,92,7,236.4
2912,2015-01-28,3,1,pip fruit,3.0,Fresh Food,3.0,7126,2015,1,1,New Customers,336,5,61.79
4667,2015-01-12,22,1,root vegetables,1.8,Fresh Food,1.8,13721,2015,1,2,Diamond Customers,127,8,159.0
2235,2015-10-25,38,3,soda,0.8,Beverages,2.4000000000000004,4604,2015,10,0,Loyal Customers,66,6,113.35
2353,2015-05-02,38,2,soda,0.8,Beverages,1.6,5039,2015,5,4,Potential Customers,242,4,50.7
3449,2015-03-08,19,1,sausage,3.1,Fresh Food,3.1,9071,2015,3,0,Loyal Customers,31,3,32.0
1058,2015-11-10,22,3,root vegetables,1.8,Fresh Food,5.4,218,2015,11,0,Loyal Customers,50,4,38.9
1027,2015-05-17,23,1,pork,7.2,Fresh Food,7.2,105,2015,5,4,Potential Customers,227,4,129.7
3302,2015-05-22,23,1,pork,7.2,Fresh Food,7.2,8569,2015,5,4,Potential Customers,222,3,47.7
2229,2015-05-30,14,2,chocolate,11.5,Bakery & Sweets,23.0,4572,2015,5,2,Diamond Customers,8,8,210.51
2188,2015-08-15,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,4430,2015,8,0,Loyal Customers,32,4,74.75
1547,2015-04-18,62,3,pickled vegetables,2.7,Fresh Food,8.100000000000001,1999,2015,4,4,Potential Customers,256,3,57.5
1649,2015-06-30,17,2,bottled water,0.5,Beverages,1.0,2382,2015,6,2,Diamond Customers,31,7,178.7
3254,2015-09-10,9,2,frankfurter,5.5,Fresh Food,11.0,8398,2015,9,0,Loyal Customers,72,4,73.92
2818,2015-11-07,1,3,tropical fruit,7.8,Fresh Food,23.4,6806,2015,11,0,Loyal Customers,38,3,42.2
2703,2015-05-08,25,3,canned beer,1.1,Beverages,3.3000000000000003,6346,2015,5,5,Regular Customers,100,4,73.0
3332,2015-01-31,22,2,root vegetables,1.8,Fresh Food,3.6,8687,2015,1,1,New Customers,333,2,33.55
2473,2015-07-01,57,1,meat,8.5,Fresh Food,8.5,5487,2015,7,5,Regular Customers,182,2,26.4
2810,2015-12-30,9,1,frankfurter,5.5,Fresh Food,5.5,6770,2015,12,2,Diamond Customers,0,6,171.4
1033,2015-04-22,1,2,tropical fruit,7.8,Fresh Food,15.6,126,2015,4,4,Potential Customers,198,5,91.3
4222,2015-05-27,1,1,tropical fruit,7.8,Fresh Food,7.8,12015,2015,5,0,Loyal Customers,3,4,135.99
3679,2015-09-21,7,2,citrus fruit,1.5,Fresh Food,3.0,9975,2015,9,0,Loyal Customers,7,6,132.39
2212,2015-08-27,21,1,hamburger meat,12.3,Fresh Food,12.3,4516,2015,8,0,Loyal Customers,63,5,88.4
1507,2015-06-22,10,1,chicken,7.2,Fresh Food,7.2,1863,2015,6,5,Regular Customers,191,5,130.6
2870,2015-01-21,10,3,chicken,7.2,Fresh Food,21.6,6985,2015,1,2,Diamond Customers,66,5,228.6
3429,2015-04-26,9,3,frankfurter,5.5,Fresh Food,16.5,9013,2015,4,5,Regular Customers,184,6,171.52
4148,2015-04-09,25,1,canned beer,1.1,Beverages,1.1,11715,2015,4,4,Potential Customers,265,5,83.05
2970,2015-12-30,30,1,turkey,12.5,Fresh Food,12.5,7343,2015,12,0,Loyal Customers,0,2,33.6
2013,2015-08-30,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,3771,2015,8,5,Regular Customers,122,3,32.45
3967,2015-05-30,46,3,pasta,3.1,Pantry Staples,9.3,11074,2015,5,0,Loyal Customers,37,7,119.99
2885,2015-05-15,7,3,citrus fruit,1.5,Fresh Food,4.5,7039,2015,5,0,Loyal Customers,41,5,116.0
3935,2015-07-02,19,2,sausage,3.1,Fresh Food,6.2,10946,2015,7,5,Regular Customers,181,3,86.2
3283,2015-05-01,2,1,whole milk,1.8,Dairy,1.8,8495,2015,5,5,Regular Customers,181,4,46.4
3268,2015-11-06,25,3,canned beer,1.1,Beverages,3.3000000000000003,8453,2015,11,2,Diamond Customers,54,7,132.27
3677,2015-04-30,7,1,citrus fruit,1.5,Fresh Food,1.5,9970,2015,4,2,Diamond Customers,30,5,137.15
3495,2015-06-27,63,2,liquor (appetizer),11.2,Beverages,22.4,9266,2015,6,2,Diamond Customers,42,8,217.85
1410,2015-10-04,7,2,citrus fruit,1.5,Fresh Food,3.0,1483,2015,10,2,Diamond Customers,52,10,184.45
2440,2015-06-06,19,3,sausage,3.1,Fresh Food,9.3,5360,2015,6,2,Diamond Customers,194,9,223.29
4088,2015-01-13,10,2,chicken,7.2,Fresh Food,14.4,11468,2015,1,5,Regular Customers,98,4,69.23
2469,2015-09-23,21,1,hamburger meat,12.3,Fresh Food,12.3,5475,2015,9,5,Regular Customers,98,4,104.8
4229,2015-03-06,19,3,sausage,3.1,Fresh Food,9.3,12044,2015,3,5,Regular Customers,132,3,48.8
2728,2015-08-02,8,1,beef,19.5,Fresh Food,19.5,6441,2015,8,0,Loyal Customers,32,2,50.4
4694,2015-01-25,7,1,citrus fruit,1.5,Fresh Food,1.5,13846,2015,1,2,Diamond Customers,42,8,152.54
2836,2015-12-29,64,2,UHT-milk,2.1,Dairy,4.2,6858,2015,12,2,Diamond Customers,1,5,143.12
1311,2015-02-12,65,2,candy,3.6,Bakery & Sweets,7.2,1132,2015,2,5,Regular Customers,184,3,79.5
1760,2015-01-23,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2788,2015,1,1,New Customers,341,3,50.8
3656,2015-03-02,8,2,beef,19.5,Fresh Food,39.0,9881,2015,3,4,Potential Customers,294,3,110.15
3720,2015-05-28,19,2,sausage,3.1,Fresh Food,6.2,10131,2015,5,4,Potential Customers,216,3,33.9
2996,2015-09-26,9,3,frankfurter,5.5,Fresh Food,16.5,7437,2015,9,2,Diamond Customers,95,6,187.8
1949,2015-07-22,25,1,canned beer,1.1,Beverages,1.1,3553,2015,7,2,Diamond Customers,161,6,219.8
4498,2015-02-11,50,1,bottled beer,1.8,Beverages,1.8,13071,2015,2,4,Potential Customers,255,5,88.2
2447,2015-12-28,66,1,onions,1.3,Fresh Food,1.3,5399,2015,12,2,Diamond Customers,2,7,204.0
1952,2015-03-23,1,1,tropical fruit,7.8,Fresh Food,7.8,3562,2015,3,0,Loyal Customers,37,2,85.3
4099,2015-01-27,17,2,bottled water,0.5,Beverages,1.0,11511,2015,1,1,New Customers,337,2,8.5
1804,2015-03-12,8,1,beef,19.5,Fresh Food,19.5,2974,2015,3,0,Loyal Customers,30,3,81.9
1510,2015-05-16,19,3,sausage,3.1,Fresh Food,9.3,1877,2015,5,2,Diamond Customers,66,7,174.51
2879,2015-04-18,67,3,hair spray,5.4,Personal Care,16.200000000000003,7017,2015,4,0,Loyal Customers,2,5,100.7
4899,2015-03-12,10,1,chicken,7.2,Fresh Food,7.2,14624,2015,3,4,Potential Customers,292,4,67.7
4326,2015-09-29,23,1,pork,7.2,Fresh Food,7.2,12449,2015,9,0,Loyal Customers,54,5,111.36
1670,2015-05-17,58,3,ice cream,1.8,Frozen & Processed Food,5.4,2464,2015,5,0,Loyal Customers,38,3,73.5
1117,2015-05-24,57,3,meat,8.5,Fresh Food,25.5,429,2015,5,4,Potential Customers,220,1,34.6
1346,2015-04-03,4,2,other vegetables,0.8,Fresh Food,1.6,1258,2015,4,4,Potential Customers,236,3,59.7
1178,2015-11-15,17,3,bottled water,0.5,Beverages,1.5,657,2015,11,0,Loyal Customers,45,4,114.24
1649,2015-06-25,1,2,tropical fruit,7.8,Fresh Food,15.6,2378,2015,6,2,Diamond Customers,31,7,178.7
4651,2015-06-21,68,2,photo/film,11.9,Household & Hygiene,23.8,13651,2015,6,5,Regular Customers,192,3,47.5
4243,2015-04-02,19,2,sausage,3.1,Fresh Food,6.2,12094,2015,4,2,Diamond Customers,130,6,213.34
4429,2015-07-21,40,2,grapes,9.4,Fresh Food,18.8,12817,2015,7,5,Regular Customers,162,1,23.5
4645,2015-07-25,69,2,domestic eggs,1.25,Fresh Food,2.5,13626,2015,7,0,Loyal Customers,1,8,101.9
4019,2015-07-24,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,11243,2015,7,5,Regular Customers,124,8,119.9
4459,2015-04-26,1,3,tropical fruit,7.8,Fresh Food,23.4,12937,2015,4,0,Loyal Customers,12,5,76.1
3006,2015-12-27,10,2,chicken,7.2,Fresh Food,14.4,7470,2015,12,0,Loyal Customers,3,3,59.3
1834,2015-09-17,9,3,frankfurter,5.5,Fresh Food,16.5,3088,2015,9,0,Loyal Customers,38,3,72.16
3236,2015-07-04,26,3,berries,10.8,Fresh Food,32.400000000000006,8326,2015,7,5,Regular Customers,179,4,79.2
1765,2015-03-11,70,2,margarine,3.5,Pantry Staples,7.0,2807,2015,3,4,Potential Customers,294,3,112.8
3855,2015-03-09,1,1,tropical fruit,7.8,Fresh Food,7.8,10650,2015,3,2,Diamond Customers,28,8,193.5
4392,2015-11-28,29,2,ham,15.2,Fresh Food,30.4,12697,2015,11,0,Loyal Customers,32,5,86.42
3330,2015-07-26,21,1,hamburger meat,12.3,Fresh Food,12.3,8683,2015,7,5,Regular Customers,157,2,54.0
1723,2015-09-02,18,3,yogurt,2.2,Dairy,6.6000000000000005,2635,2015,9,0,Loyal Customers,22,4,87.34
4110,2015-03-30,38,1,soda,0.8,Beverages,0.8,11565,2015,3,0,Loyal Customers,32,6,124.95
2600,2015-01-28,18,1,yogurt,2.2,Dairy,2.2,5966,2015,1,2,Diamond Customers,14,7,158.9
2946,2015-10-07,38,1,soda,0.8,Beverages,0.8,7247,2015,10,2,Diamond Customers,56,8,162.74
2426,2015-09-08,17,3,bottled water,0.5,Beverages,1.5,5299,2015,9,2,Diamond Customers,113,7,203.5
4170,2015-05-03,19,3,sausage,3.1,Fresh Food,9.3,11805,2015,5,5,Regular Customers,172,5,119.65
1109,2015-04-06,7,1,citrus fruit,1.5,Fresh Food,1.5,390,2015,4,4,Potential Customers,268,5,93.9
3429,2015-01-04,71,1,shopping bags,5.12,Household & Hygiene,5.12,9010,2015,1,5,Regular Customers,184,6,171.52
2055,2015-02-04,44,2,newspapers,3.2,Specialty & Seasonal,6.4,3937,2015,2,0,Loyal Customers,52,7,101.85
2480,2015-09-20,9,1,frankfurter,5.5,Fresh Food,5.5,5514,2015,9,5,Regular Customers,101,5,46.7
2441,2015-05-30,19,2,sausage,3.1,Fresh Food,6.2,5372,2015,5,5,Regular Customers,180,6,73.92
1054,2015-10-04,9,1,frankfurter,5.5,Fresh Food,5.5,205,2015,10,0,Loyal Customers,70,4,43.9
4818,2015-01-11,72,2,salt,0.7,Pantry Staples,1.4,14316,2015,1,4,Potential Customers,285,3,43.5
3379,2015-01-21,73,3,oil,3.4,Pantry Staples,10.2,8839,2015,1,1,New Customers,343,2,61.3
3939,2015-02-10,45,1,curd,9.8,Dairy,9.8,10963,2015,2,1,New Customers,323,2,48.89
1367,2015-08-05,4,1,other vegetables,0.8,Fresh Food,0.8,1339,2015,8,5,Regular Customers,147,2,70.9
1043,2015-01-10,7,1,citrus fruit,1.5,Fresh Food,1.5,157,2015,1,1,New Customers,354,3,94.69
2231,2015-10-17,9,1,frankfurter,5.5,Fresh Food,5.5,4581,2015,10,0,Loyal Customers,27,6,109.2
3235,2015-12-28,22,2,root vegetables,1.8,Fresh Food,3.6,8325,2015,12,0,Loyal Customers,2,3,50.6
4554,2015-07-16,1,1,tropical fruit,7.8,Fresh Food,7.8,13287,2015,7,5,Regular Customers,125,4,102.6
3245,2015-01-24,8,3,beef,19.5,Fresh Food,58.5,8353,2015,1,2,Diamond Customers,22,5,271.8
2996,2015-05-19,26,3,berries,10.8,Fresh Food,32.400000000000006,7436,2015,5,2,Diamond Customers,95,6,187.8
2507,2015-01-05,25,1,canned beer,1.1,Beverages,1.1,5593,2015,1,0,Loyal Customers,0,4,125.6
4186,2015-10-25,74,3,whipped/sour cream,5.5,Dairy,16.5,11861,2015,10,0,Loyal Customers,66,1,25.3
3929,2015-04-28,22,1,root vegetables,1.8,Fresh Food,1.8,10930,2015,4,0,Loyal Customers,54,4,37.74
3760,2015-11-22,2,1,whole milk,1.8,Dairy,1.8,10288,2015,11,0,Loyal Customers,38,5,64.76
4928,2015-08-18,8,3,beef,19.5,Fresh Food,58.5,14706,2015,8,5,Regular Customers,134,1,68.4
4217,2015-12-18,75,1,frozen vegetables,2.5,Frozen & Processed Food,2.5,11991,2015,12,0,Loyal Customers,12,10,104.25
1174,2015-02-11,5,3,rolls/buns,1.2,Bakery & Sweets,3.6,639,2015,2,1,New Customers,322,5,59.9
4103,2015-06-19,2,2,whole milk,1.8,Dairy,3.6,11526,2015,6,5,Regular Customers,157,4,68.5
4408,2015-03-13,2,1,whole milk,1.8,Dairy,1.8,12750,2015,3,4,Potential Customers,254,4,45.92
2588,2015-12-28,7,2,citrus fruit,1.5,Fresh Food,3.0,5917,2015,12,0,Loyal Customers,2,2,42.8
2598,2015-11-11,24,3,pastry,3.1,Bakery & Sweets,9.3,5957,2015,11,0,Loyal Customers,49,1,59.1
1518,2015-12-11,9,2,frankfurter,5.5,Fresh Food,11.0,1909,2015,12,0,Loyal Customers,19,3,66.45
2702,2015-04-08,1,2,tropical fruit,7.8,Fresh Food,15.6,6342,2015,4,4,Potential Customers,217,4,69.3
1001,2015-01-20,9,3,frankfurter,5.5,Fresh Food,16.5,10,2015,1,4,Potential Customers,242,5,100.0
2270,2015-09-30,26,2,berries,10.8,Fresh Food,21.6,4731,2015,9,2,Diamond Customers,91,6,222.4
2838,2015-11-10,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,6864,2015,11,0,Loyal Customers,50,3,49.8
1683,2015-05-26,22,3,root vegetables,1.8,Fresh Food,5.4,2505,2015,5,5,Regular Customers,132,2,29.2
4040,2015-04-03,18,2,yogurt,2.2,Dairy,4.4,11309,2015,4,4,Potential Customers,271,4,87.3
3897,2015-08-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10797,2015,8,5,Regular Customers,129,5,52.5
2200,2015-03-11,26,2,berries,10.8,Fresh Food,21.6,4472,2015,3,0,Loyal Customers,81,3,94.9
4073,2015-01-29,26,3,berries,10.8,Fresh Food,32.400000000000006,11408,2015,1,0,Loyal Customers,58,5,120.75
3700,2015-04-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,10063,2015,4,4,Potential Customers,255,1,8.4
3973,2015-06-10,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,11093,2015,6,2,Diamond Customers,119,6,205.9
2715,2015-07-06,29,2,ham,15.2,Fresh Food,30.4,6392,2015,7,5,Regular Customers,177,6,117.4
3967,2015-11-23,2,2,whole milk,1.8,Dairy,3.6,11073,2015,11,0,Loyal Customers,37,7,119.99
4002,2015-09-03,1,1,tropical fruit,7.8,Fresh Food,7.8,11175,2015,9,2,Diamond Customers,118,6,151.55
2962,2015-03-01,17,1,bottled water,0.5,Beverages,0.5,7319,2015,3,4,Potential Customers,248,4,43.45
4340,2015-12-25,16,1,butter milk,6.1,Dairy,6.1,12507,2015,12,0,Loyal Customers,5,6,128.5
2092,2015-11-06,44,3,newspapers,3.2,Specialty & Seasonal,9.6,4089,2015,11,0,Loyal Customers,54,5,95.3
3143,2015-05-24,27,2,coffee,8.5,Beverages,17.0,7998,2015,5,4,Potential Customers,220,2,37.9
2209,2015-10-03,50,3,bottled beer,1.8,Beverages,5.4,4499,2015,10,2,Diamond Customers,88,5,156.4
2816,2015-08-22,66,1,onions,1.3,Fresh Food,1.3,6801,2015,8,0,Loyal Customers,80,8,116.3
2659,2015-06-01,21,2,hamburger meat,12.3,Fresh Food,24.6,6177,2015,6,2,Diamond Customers,22,5,172.97
1588,2015-10-13,19,3,sausage,3.1,Fresh Food,9.3,2145,2015,10,0,Loyal Customers,78,3,109.54
1144,2015-10-15,59,2,hard cheese,4.5,Dairy,9.0,529,2015,10,2,Diamond Customers,76,7,133.25
2166,2015-12-10,19,3,sausage,3.1,Fresh Food,9.3,4348,2015,12,0,Loyal Customers,20,6,117.75
3300,2015-10-06,21,2,hamburger meat,12.3,Fresh Food,24.6,8563,2015,10,0,Loyal Customers,85,4,117.95
3944,2015-01-03,66,1,onions,1.3,Fresh Food,1.3,10977,2015,1,1,New Customers,361,1,9.4
4979,2015-04-24,27,1,coffee,8.5,Beverages,8.5,14898,2015,4,4,Potential Customers,250,3,28.6
2630,2015-01-21,71,2,shopping bags,5.12,Household & Hygiene,10.24,6078,2015,1,4,Potential Customers,318,3,77.24
4240,2015-04-29,18,3,yogurt,2.2,Dairy,6.6000000000000005,12088,2015,4,0,Loyal Customers,26,5,76.17
2357,2015-07-08,38,1,soda,0.8,Beverages,0.8,5057,2015,7,2,Diamond Customers,98,7,149.35
1743,2015-04-18,76,1,sliced cheese,4.2,Dairy,4.2,2723,2015,4,0,Loyal Customers,47,4,86.6
2331,2015-02-15,19,1,sausage,3.1,Fresh Food,3.1,4953,2015,2,0,Loyal Customers,32,6,82.22
1643,2015-04-28,18,2,yogurt,2.2,Dairy,4.4,2357,2015,4,4,Potential Customers,246,2,12.0
1291,2015-03-20,69,2,domestic eggs,1.25,Fresh Food,2.5,1063,2015,3,4,Potential Customers,285,4,55.0
3675,2015-07-04,2,3,whole milk,1.8,Dairy,5.4,9961,2015,7,5,Regular Customers,149,5,109.5
4134,2015-11-06,57,3,meat,8.5,Fresh Food,25.5,11663,2015,11,0,Loyal Customers,32,6,104.95
1363,2015-06-21,77,3,dish cleaner,2.5,Household & Hygiene,7.5,1321,2015,6,0,Loyal Customers,77,5,96.6
4212,2015-05-01,4,2,other vegetables,0.8,Fresh Food,1.6,11963,2015,5,4,Potential Customers,243,5,79.75
1500,2015-03-21,2,2,whole milk,1.8,Dairy,3.6,1840,2015,3,4,Potential Customers,284,6,127.52
2622,2015-10-01,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,6047,2015,10,0,Loyal Customers,90,3,65.7
3543,2015-03-18,1,3,tropical fruit,7.8,Fresh Food,23.4,9457,2015,3,2,Diamond Customers,80,6,244.34
2525,2015-05-24,78,2,baking powder,1.8,Pantry Staples,3.6,5684,2015,5,0,Loyal Customers,44,5,97.54
1264,2015-10-12,15,3,specialty bar,5.2,Bakery & Sweets,15.6,952,2015,10,2,Diamond Customers,23,6,145.0
3601,2015-07-06,58,1,ice cream,1.8,Frozen & Processed Food,1.8,9703,2015,7,0,Loyal Customers,10,4,50.5
1771,2015-03-23,9,2,frankfurter,5.5,Fresh Food,11.0,2834,2015,3,4,Potential Customers,282,3,34.0
4694,2015-02-06,25,3,canned beer,1.1,Beverages,3.3000000000000003,13842,2015,2,2,Diamond Customers,42,8,152.54
1122,2015-12-21,17,2,bottled water,0.5,Beverages,1.0,444,2015,12,0,Loyal Customers,9,3,33.0
3507,2015-08-12,4,1,other vegetables,0.8,Fresh Food,0.8,9313,2015,8,2,Diamond Customers,50,7,144.4
4524,2015-04-26,7,2,citrus fruit,1.5,Fresh Food,3.0,13175,2015,4,2,Diamond Customers,4,8,153.0
3612,2015-09-27,19,2,sausage,3.1,Fresh Food,6.2,9737,2015,9,5,Regular Customers,94,6,65.44
3262,2015-06-11,69,2,domestic eggs,1.25,Fresh Food,2.5,8428,2015,6,0,Loyal Customers,22,4,96.4
1897,2015-01-25,23,2,pork,7.2,Fresh Food,14.4,3340,2015,1,1,New Customers,339,4,47.4
1656,2015-10-30,79,1,specialty cheese,12.14,Dairy,12.14,2419,2015,10,0,Loyal Customers,61,4,107.14
3953,2015-01-10,23,2,pork,7.2,Fresh Food,14.4,11006,2015,1,4,Potential Customers,231,4,66.3
1488,2015-06-21,8,2,beef,19.5,Fresh Food,39.0,1786,2015,6,0,Loyal Customers,32,4,96.8
1652,2015-03-17,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2395,2015,3,4,Potential Customers,288,5,105.5
4953,2015-09-16,10,2,chicken,7.2,Fresh Food,14.4,14814,2015,9,2,Diamond Customers,81,4,144.9
3445,2015-04-30,38,3,soda,0.8,Beverages,2.4000000000000004,9065,2015,4,0,Loyal Customers,90,3,46.7
3180,2015-03-15,2,1,whole milk,1.8,Dairy,1.8,8122,2015,3,2,Diamond Customers,72,10,251.45
4934,2015-09-06,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,14732,2015,9,0,Loyal Customers,60,4,37.0
2980,2015-04-27,50,1,bottled beer,1.8,Beverages,1.8,7379,2015,4,4,Potential Customers,247,3,70.96
2763,2015-02-13,22,1,root vegetables,1.8,Fresh Food,1.8,6583,2015,2,1,New Customers,320,4,53.54
4819,2015-03-04,24,3,pastry,3.1,Bakery & Sweets,9.3,14319,2015,3,0,Loyal Customers,90,5,71.05
3169,2015-07-02,26,2,berries,10.8,Fresh Food,21.6,8085,2015,7,5,Regular Customers,181,2,43.2
1850,2015-03-11,7,1,citrus fruit,1.5,Fresh Food,1.5,3148,2015,3,4,Potential Customers,294,4,99.2
4285,2015-12-29,2,2,whole milk,1.8,Dairy,3.6,12261,2015,12,0,Loyal Customers,1,4,60.65
4366,2015-08-13,38,3,soda,0.8,Beverages,2.4000000000000004,12597,2015,8,5,Regular Customers,139,1,5.7
2253,2015-06-16,17,3,bottled water,0.5,Beverages,1.5,4668,2015,6,5,Regular Customers,162,3,34.3
3398,2015-03-11,1,3,tropical fruit,7.8,Fresh Food,23.4,8901,2015,3,4,Potential Customers,294,4,154.3
2215,2015-07-22,80,1,salty snack,0.5,Snacks,0.5,4525,2015,7,0,Loyal Customers,34,7,128.8
3737,2015-03-03,17,2,bottled water,0.5,Beverages,1.0,10189,2015,3,2,Diamond Customers,18,11,229.58
2649,2015-11-28,14,2,chocolate,11.5,Bakery & Sweets,23.0,6145,2015,11,0,Loyal Customers,32,4,85.2
3203,2015-08-07,7,2,citrus fruit,1.5,Fresh Food,3.0,8207,2015,8,5,Regular Customers,145,5,111.2
4261,2015-02-16,17,3,bottled water,0.5,Beverages,1.5,12163,2015,2,4,Potential Customers,317,5,157.25
2435,2015-07-17,66,1,onions,1.3,Fresh Food,1.3,5340,2015,7,2,Diamond Customers,92,5,157.05
2046,2015-08-21,51,3,dessert,1.15,Bakery & Sweets,3.45,3903,2015,8,5,Regular Customers,131,2,35.25
4267,2015-02-11,8,3,beef,19.5,Fresh Food,58.5,12189,2015,2,2,Diamond Customers,81,6,143.7
1086,2015-12-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,307,2015,12,0,Loyal Customers,2,5,94.4
1992,2015-01-04,8,3,beef,19.5,Fresh Food,58.5,3688,2015,1,5,Regular Customers,124,3,103.8
3622,2015-07-26,38,2,soda,0.8,Beverages,1.6,9779,2015,7,0,Loyal Customers,2,5,48.4
4700,2015-06-27,27,1,coffee,8.5,Beverages,8.5,13879,2015,6,5,Regular Customers,186,6,98.45
2272,2015-05-16,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,4746,2015,5,2,Diamond Customers,116,6,142.0
1663,2015-05-19,23,1,pork,7.2,Fresh Food,7.2,2448,2015,5,0,Loyal Customers,49,4,100.1
2519,2015-06-03,38,2,soda,0.8,Beverages,1.6,5650,2015,6,4,Potential Customers,210,6,99.7
2639,2015-10-30,19,3,sausage,3.1,Fresh Food,9.3,6108,2015,10,0,Loyal Customers,48,3,61.1
1466,2015-04-19,8,3,beef,19.5,Fresh Food,58.5,1696,2015,4,2,Diamond Customers,29,9,209.8
4122,2015-10-23,2,1,whole milk,1.8,Dairy,1.8,11612,2015,10,0,Loyal Customers,68,4,70.25
3598,2015-04-15,23,1,pork,7.2,Fresh Food,7.2,9689,2015,4,4,Potential Customers,259,2,18.5
3097,2015-08-10,26,1,berries,10.8,Fresh Food,10.8,7815,2015,8,5,Regular Customers,142,1,12.4
1873,2015-09-19,19,2,sausage,3.1,Fresh Food,6.2,3237,2015,9,5,Regular Customers,102,3,39.1
1537,2015-02-01,17,2,bottled water,0.5,Beverages,1.0,1970,2015,2,1,New Customers,332,2,16.0
3960,2015-03-25,1,1,tropical fruit,7.8,Fresh Food,7.8,11042,2015,3,2,Diamond Customers,70,7,210.1
1136,2015-06-15,37,3,herbs,6.5,Fresh Food,19.5,496,2015,6,2,Diamond Customers,57,9,209.06
2453,2015-12-21,18,2,yogurt,2.2,Dairy,4.4,5423,2015,12,0,Loyal Customers,9,6,114.69
1746,2015-02-15,81,2,Instant food products,0.6,Frozen & Processed Food,1.2,2729,2015,2,0,Loyal Customers,77,5,49.5
3572,2015-06-09,53,2,specialty chocolate,18.8,Bakery & Sweets,37.6,9570,2015,6,5,Regular Customers,174,2,100.4
3246,2015-06-24,27,1,coffee,8.5,Beverages,8.5,8357,2015,6,2,Diamond Customers,125,8,221.4
3207,2015-11-26,50,1,bottled beer,1.8,Beverages,1.8,8229,2015,11,2,Diamond Customers,34,4,147.2
1042,2015-02-12,8,1,beef,19.5,Fresh Food,19.5,154,2015,2,0,Loyal Customers,75,3,35.75
1176,2015-03-30,2,1,whole milk,1.8,Dairy,1.8,654,2015,3,5,Regular Customers,135,6,96.65
3054,2015-02-23,9,1,frankfurter,5.5,Fresh Food,5.5,7659,2015,2,5,Regular Customers,185,7,123.6
